barcode,brand,name,name_ar,name_fr,category,category_fr,unit,indicative_price,vat_rate,is_algerian_origin,image_url
8719200251700,Beurre planta,Beurre planta,Beurre planta,beurre plata fin 450g,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,450g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/871/920/025/1700/front_en.55.400.jpg
6111242104617,Jaouda,crème cuisson,crème cuisson,crème cuisson,مواد غذائية عامة,Épicerie Générale,Unité,100.0,19.0,False,https://images.openfoodfacts.net/images/products/611/124/210/4617/front_en.12.400.jpg
3073781192186,La vache qui rit,La vache qui rit,La vache qui rit,La vache qui rit,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,192 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/307/378/119/2186/front_en.25.400.jpg
20416690,Milbona,Yogurt estilo griego natural light,Yogurt estilo griego natural light,Yaourt à la grecque teneur réduite en matières grasses,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1000 gram,100.0,9.0,False,https://images.openfoodfacts.net/images/products/000/002/041/6690/front_en.230.400.jpg
5057373489593,TESCO,Greek style natural yogurt,Greek style natural yogurt,Greek style natural yogurt,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1kg,100.0,9.0,False,https://images.openfoodfacts.net/images/products/505/737/348/9593/front_en.34.400.jpg
5000462416772,Tesco,Greek Style Yogurt,Greek Style Yogurt,Greek Style Natural Yogurt,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,500g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/500/046/241/6772/front_en.27.400.jpg
6111266962651,Jaouda,lait,lait,lait,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,500 ml,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/126/696/2651/front_fr.14.400.jpg
6111242103696,Jaouda,Yaourt grec,Yaourt grec,Yaourt grec,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,110g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/210/3696/front_fr.27.400.jpg
3272770094412,Fromarsac,L'original tartare ail & fines herbes,L'original tartare ail & fines herbes,L'original tartare ail & fines herbes,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,250 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/327/277/009/4412/front_en.143.400.jpg
7622210103314,Philadelphia,Queso cremoso,Queso cremoso,Original,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,200 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/762/221/010/3314/front_en.66.400.jpg
6111203006646,la hollandaise,la hollandaise,la hollandaise,la hollandaise,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,224g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/120/300/6646/front_en.7.400.jpg
5740900404496,Lurpak,Butter,Butter,Butter,زيوت ودهون,Huiles & Margarines,200g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/574/090/040/4496/front_en.3.400.jpg
6111203005779,La Hollandaise,الهاندس,الهاندس,la Hollandaise 8p chedar,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,100g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/120/300/5779/front_ar.31.400.jpg
4088600266008,Aldi,Greek style natural yoghurt,Greek style natural yoghurt,Greek style natural yoghurt,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,500 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/408/860/026/6008/front_en.28.400.jpg
6111031005279,Bimo,Bimo dairies,Bimo dairies,Bimo dairies,بسكويت وحلويات,Biscuits & Confiserie,21 g,100.0,19.0,False,https://images.openfoodfacts.net/images/products/611/103/100/5279/front_en.3.400.jpg
3329770051072,Petit yoplait std,petit yoplait,petit yoplait,petit yoplait,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,360 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/332/977/005/1072/front_fr.142.400.jpg
5054775188321,Tesco,Unsalted Butter,Unsalted Butter,British Unsalted Block Butter,زيوت ودهون,Huiles & Margarines,250g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/505/477/518/8321/front_en.34.400.jpg
6111246721735,MILKY FOOD,Fromage blanc nature,Fromage blanc nature,Fromage blanc nature,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,500g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/672/1735/front_fr.3.400.jpg
3272770015516,Savencia,Tartare végétal ail & fines herbes,Tartare végétal ail & fines herbes,Tartare végétal ail & fines herbes,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,140g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/327/277/001/5516/front_en.89.400.jpg
6111242105676,Jaouda,LADID,Ladid,LADID,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,Unité,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/210/5676/front_en.35.400.jpg
6191585701858,Cremio,كريميو,كريميو تلقيح العجلة,كريميو,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,Unité,100.0,9.0,False,https://images.openfoodfacts.net/images/products/619/158/570/1858/front_fr.18.400.jpg
3451790988813,Elle et Vire,le beurre tendre,le beurre tendre,le beurre tendre,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,250 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/345/179/098/8813/front_en.122.400.jpg
3272770004725,Savencia,"9 Minis St Moret (17,8% MG)","9 Minis St Moret (17,8% MG)","9 Minis St Moret (17,8% MG)",حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,9 * 20 g (180 g),100.0,9.0,False,https://images.openfoodfacts.net/images/products/327/277/000/4725/front_fr.95.400.jpg
8721800402055,Leerdammer,Leerdammer original 8 tranches 200g,Leerdammer original 8 tranches 200g,Leerdammer original 8 tranches 200g,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,200 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/872/180/040/2055/front_fr.16.400.jpg
6111242101852,Jaouda,لينيا,لينيا,Linea,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,Unité,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/210/1852/front_ar.18.400.jpg
6111245341019,Khayrat,Le Plaisir à tartiner,Khayrat 16 portion,Le Plaisir à tartiner,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,16 portion (208 g),100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/534/1019/front_fr.24.400.jpg
6111242102941,Jaouda,Yogurt Bnine BANANA,Yogurt Bnine Banana,Bnine Banane,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,110 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/210/2941/front_en.47.400.jpg
20665241,evia,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,4x150g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/000/002/066/5241/front_en.86.400.jpg
8480000512239,Hacendado,Queso blanco pasteurizado,Queso blanco pasteurizado,Queso blanco pasteurizado,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,300g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/848/000/051/2239/front_en.133.400.jpg
